tema,zn_vix,types,rasr,title,info,dlit,price,silka,platform
Дизайн,Junior,Курс,есть, Веб-дизайн 3.0 ," С первого дня начнёте практиковаться на реальных задачах. Выполните их в удобном порядке и получите баллы, чтобы попасть на следующий уровень — как в игре. Поработаете с брифами от 7 заказчиков. ", 9 месяцев обучения , 2 581  ₽/мес  ,https://skillbox.ru/course/web-design-3/,Skillbox
Дизайн,Junior,Курс,есть, Графический дизайнер с нуля до PRO ," Вы научитесь создавать элементы фирменного стиля и графику для бизнеса. Соберёте портфолио, которое отразит ваш стиль и подтвердит навыки дизайнера. Сможете начать карьеру в студии или на фрилансе. ", 4 месяца обучения , 4 517  ₽/мес  ,https://skillbox.ru/course/graphic-design/,Skillbox
Дизайн,Junior,Курс,есть, AutoCAD с нуля до PRO ," Вы научитесь делать грамотные и понятные чертежи по ГОСТам, ОСТам и ТУ, разберётесь в интерфейсе и возможностях программы и сможете на профессиональном уровне работать с интерьерами, экстерьерами, архитектурными и строительными проектами. ", 2 месяца обучения , 2 252  ₽/мес  ,https://skillbox.ru/course/autocad/,Skillbox
Дизайн,Junior,Курс,есть, Дизайнер интерьеров с нуля до PRO ," Всего за несколько месяцев вы освоите перспективную и творческую профессию. Сможете устроиться в студию или брать заказы на фрилансе, даже если вы только начинаете свой путь в дизайне. ", 6 месяцев обучения , 2 581  ₽/мес  ,https://skillbox.ru/course/interior-designer-from-scratch-to-pro/,Skillbox
Дизайн,Junior,Курс,есть, Clo 3D для fashion-дизайнеров ," Цифровая мода на подъёме — виртуальную одежду покупают бренды, блогеры и геймеры. А тех, кто её создаёт, мало!На курсе вы:— научитесь создавать виртуальную одежду, обувь и аксессуары;— сможете визуализировать свои модные коллекции;— узнаете, как привлекать внимание брендов, блогеров и разработчиков игр. ", 3 месяца обучения , 3 552  ₽/мес  ,https://skillbox.ru/course/clo3d-for-fashion-designers/,Skillbox
Дизайн,Junior,Курс,есть, Персональный стилист ," Вы научитесь работать с цветом, пропорциями и разными типами фигур. Разберётесь в fashion-брендах и сможете подобрать гармоничный гардероб для любого клиента. Узнаете, как найти первых заказчиков и давать индивидуальные консультации по стилю. ", 4 месяца обучения , 3 427  ₽/мес  ,https://skillbox.ru/course/personal-stylist/,Skillbox
Дизайн,Junior,Курс,есть, Ландшафтный дизайн с нуля ," Вы разберётесь в садовом дизайне, научитесь проектировать участки и работать в разных стилях. Поймёте, как планировать коммуникации, подбирать растения и освещение, презентовать проекты заказчику. ", 4 месяца обучения , 2 822  ₽/мес  ,https://skillbox.ru/course/landscape-design/,Skillbox
Дизайн,Junior,Курс,есть, Blender.Design ," Вы освоите популярную программу для компьютерной графики. Научитесь создавать детализированные сцены, визуализации и работать со сложными эффектами. Сможете делать графику для кино, игр и начать зарабатывать на 3D. ", 2 месяца обучения , 2 960  ₽/мес  ,https://skillbox.ru/course/blender-design/,Skillbox
Дизайн,Junior,Курс,есть, Фотография с нуля до PRO ," Вы узнаете, как делать крутые кадры с помощью любой камеры или телефона. Научитесь снимать в разных жанрах, ретушировать фото, делать цветокоррекцию и выставлять свет. Соберёте портфолио и сможете зарабатывать на любимом деле. ", 4 месяца обучения , 3 226  ₽/мес  ,https://skillbox.ru/course/photography-basics/,Skillbox
Дизайн,Junior,Курс,есть, Кройка и шитьё  ," Вы научитесь подбирать ткани, работать с лекалами и создавать стильную одежду для разных типов фигур. Сможете шить оригинальные вещи для себя или открыть ателье, даже если никогда не держали в руках нитки и иголку. ", 4 месяца обучения , 3 602  ₽/мес  ,https://skillbox.ru/course/cutting-sewing-2/,Skillbox
